"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0043588","GO:0043588","skin development",200,0.44658887617474,1.7412824160741,2.4873692085887e-05,0.00773870308176115,0.00698662736441903,3239,"tags=38%, list=17%, signal=31%","ENSG00000139292/ENSG00000012232/ENSG00000135046/ENSG00000104290/ENSG00000168615/ENSG00000104763/ENSG00000105229/ENSG00000143631/ENSG00000137693/ENSG00000163347/ENSG00000158813/ENSG00000075426/ENSG00000164379/ENSG00000092969/ENSG00000124216/ENSG00000168542/ENSG00000175707/ENSG00000105976/ENSG00000171791/ENSG00000151748/ENSG00000127863/ENSG00000149418/ENSG00000091409/ENSG00000108821/ENSG00000064300/ENSG00000205213/ENSG00000132932/ENSG00000007372/ENSG00000110723/ENSG00000132842/ENSG00000113369/ENSG00000173083/ENSG00000010361/ENSG00000144802/ENSG00000136826/ENSG00000197915/ENSG00000164930/ENSG00000117595/ENSG00000003137/ENSG00000027075/ENSG00000112473/ENSG00000116285/ENSG00000111424/ENSG00000138814/ENSG00000130635/ENSG00000265972/ENSG00000138759/ENSG00000107984/ENSG00000066322/ENSG00000002745/ENSG00000182197/ENSG00000120149/ENSG00000117425/ENSG00000150457/ENSG00000171720/ENSG00000214336/ENSG00000008710/ENSG00000122641/ENSG00000186716/ENSG00000175832/ENSG00000116478/ENSG00000148154/ENSG00000123364/ENSG00000164171/ENSG00000162601/ENSG00000067900/ENSG00000134317/ENSG00000126821/ENSG00000135503/ENSG00000204103/ENSG00000165240/ENSG00000114742/ENSG00000154856/ENSG00000141448/ENSG00000156535"
"GO:0007160","GO:0007160","cell-matrix adhesion",180,0.44479043668728,1.72615731698357,2.88295871145706e-05,0.00862448186835116,0.00778632290045751,3058,"tags=34%, list=16%, signal=29%","ENSG00000108861/ENSG00000064042/ENSG00000168615/ENSG00000104332/ENSG00000076826/ENSG00000026508/ENSG00000150093/ENSG00000164741/ENSG00000099250/ENSG00000168477/ENSG00000158813/ENSG00000144824/ENSG00000152894/ENSG00000184349/ENSG00000168542/ENSG00000158856/ENSG00000144668/ENSG00000105855/ENSG00000171791/ENSG00000113916/ENSG00000165124/ENSG00000182718/ENSG00000167657/ENSG00000213949/ENSG00000044524/ENSG00000091409/ENSG00000198910/ENSG00000173517/ENSG00000128652/ENSG00000115414/ENSG00000173083/ENSG00000170381/ENSG00000161638/ENSG00000116962/ENSG00000051382/ENSG00000137801/ENSG00000141503/ENSG00000152818/ENSG00000143537/ENSG00000213853/ENSG00000046653/ENSG00000087303/ENSG00000147044/ENSG00000120899/ENSG00000173402/ENSG00000149930/ENSG00000008710/ENSG00000126458/ENSG00000242866/ENSG00000166086/ENSG00000171862/ENSG00000186716/ENSG00000164171/ENSG00000067900/ENSG00000077522/ENSG00000065613/ENSG00000138448/ENSG00000127603/ENSG00000082781/ENSG00000162804/ENSG00000097007/ENSG00000137076"
"GO:0050678","GO:0050678","regulation of epithelial cell proliferation",265,0.403241557127044,1.62483277868416,3.38896171265807e-05,0.0097627200744646,0.008813942918184,2071,"tags=24%, list=11%, signal=21%","ENSG00000012232/ENSG00000183779/ENSG00000075711/ENSG00000104332/ENSG00000077782/ENSG00000137693/ENSG00000163347/ENSG00000179348/ENSG00000128918/ENSG00000074842/ENSG00000145423/ENSG00000102755/ENSG00000077463/ENSG00000100292/ENSG00000099250/ENSG00000135862/ENSG00000253729/ENSG00000147883/ENSG00000131845/ENSG00000114209/ENSG00000169855/ENSG00000152894/ENSG00000092969/ENSG00000150630/ENSG00000183856/ENSG00000118046/ENSG00000161671/ENSG00000175707/ENSG00000172889/ENSG00000213015/ENSG00000105287/ENSG00000151748/ENSG00000000005/ENSG00000139618/ENSG00000143507/ENSG00000119508/ENSG00000147862/ENSG00000102678/ENSG00000147257/ENSG00000064300/ENSG00000104313/ENSG00000118257/ENSG00000007372/ENSG00000132170/ENSG00000117525/ENSG00000276043/ENSG00000124813/ENSG00000181449/ENSG00000100644/ENSG00000019549/ENSG00000139687/ENSG00000117595/ENSG00000137801/ENSG00000134250/ENSG00000111424/ENSG00000081189/ENSG00000165757/ENSG00000117139/ENSG00000147044/ENSG00000126778/ENSG00000114315/ENSG00000100625/ENSG00000179388"
"GO:0042558","GO:0042558","pteridine-containing compound metabolic process",28,-0.715202341829863,-2.06791408076729,4.10727524103812e-05,0.011409423865998,0.0103006139597614,3341,"tags=50%, list=18%, signal=41%","ENSG00000116984/ENSG00000136371/ENSG00000100714/ENSG00000150787/ENSG00000132570/ENSG00000120254/ENSG00000138669/ENSG00000173638/ENSG00000182199/ENSG00000149313/ENSG00000176974/ENSG00000151552/ENSG00000176890/ENSG00000138363"
"GO:0001501","GO:0001501","skeletal system development",422,0.365985252176795,1.53766157348391,4.49896972442327e-05,0.0120665470746773,0.0108938755105726,2747,"tags=29%, list=15%, signal=26%","ENSG00000178573/ENSG00000104635/ENSG00000006747/ENSG00000099139/ENSG00000075711/ENSG00000104332/ENSG00000043039/ENSG00000077782/ENSG00000168487/ENSG00000136999/ENSG00000147316/ENSG00000162551/ENSG00000106031/ENSG00000026508/ENSG00000145423/ENSG00000163513/ENSG00000134532/ENSG00000105991/ENSG00000075426/ENSG00000104447/ENSG00000170365/ENSG00000159167/ENSG00000092969/ENSG00000196459/ENSG00000088256/ENSG00000124216/ENSG00000164161/ENSG00000162599/ENSG00000108511/ENSG00000168542/ENSG00000188729/ENSG00000147408/ENSG00000113083/ENSG00000105855/ENSG00000121989/ENSG00000163346/ENSG00000198925/ENSG00000138829/ENSG00000182718/ENSG00000187676/ENSG00000137203/ENSG00000170166/ENSG00000128713/ENSG00000147862/ENSG00000095209/ENSG00000102678/ENSG00000105429/ENSG00000135111/ENSG00000108821/ENSG00000104964/ENSG00000127418/ENSG00000120075/ENSG00000178971/ENSG00000171522/ENSG00000104313/ENSG00000159216/ENSG00000128652/ENSG00000183018/ENSG00000170577/ENSG00000108773/ENSG00000128710/ENSG00000010361/ENSG00000198682/ENSG00000116604/ENSG00000152661/ENSG00000120549/ENSG00000124813/ENSG00000163785/ENSG00000120093/ENSG00000162733/ENSG00000185716/ENSG00000100644/ENSG00000019549/ENSG00000150347/ENSG00000148343/ENSG00000139687/ENSG00000077092/ENSG00000182871/ENSG00000102174/ENSG00000185630/ENSG00000134013/ENSG00000003137/ENSG00000116285/ENSG00000134250/ENSG00000111424/ENSG00000151617/ENSG00000120068/ENSG00000147655/ENSG00000081189/ENSG00000106006/ENSG00000157796/ENSG00000106571/ENSG00000126778/ENSG00000196843/ENSG00000168283/ENSG00000170689/ENSG00000187764/ENSG00000114861/ENSG00000164050/ENSG00000100625/ENSG00000182197/ENSG00000182742/ENSG00000049089/ENSG00000171310/ENSG00000120149/ENSG00000144655/ENSG00000134853/ENSG00000204217/ENSG00000008710/ENSG00000125845/ENSG00000169762/ENSG00000158859/ENSG00000164442/ENSG00000173068/ENSG00000145431/ENSG00000182158/ENSG00000172071/ENSG00000116985/ENSG00000128709/ENSG00000005073/ENSG00000128645/ENSG00000133985/ENSG00000114439/ENSG00000131759"
"GO:0045165","GO:0045165","cell fate commitment",213,0.427533817298511,1.68031986362906,4.76844996708579e-05,0.0123630012813311,0.0111615192036594,2943,"tags=34%, list=16%, signal=29%","ENSG00000136574/ENSG00000071564/ENSG00000104332/ENSG00000077782/ENSG00000179348/ENSG00000106031/ENSG00000198836/ENSG00000145423/ENSG00000150093/ENSG00000198795/ENSG00000137265/ENSG00000162434/ENSG00000134532/ENSG00000099250/ENSG00000253729/ENSG00000168477/ENSG00000170365/ENSG00000178568/ENSG00000162599/ENSG00000180447/ENSG00000171791/ENSG00000115266/ENSG00000147862/ENSG00000135111/ENSG00000204610/ENSG00000104313/ENSG00000007372/ENSG00000071655/ENSG00000132170/ENSG00000170577/ENSG00000128710/ENSG00000187098/ENSG00000166888/ENSG00000100097/ENSG00000136826/ENSG00000124813/ENSG00000135047/ENSG00000181449/ENSG00000149256/ENSG00000007866/ENSG00000184937/ENSG00000221818/ENSG00000129514/ENSG00000003137/ENSG00000134982/ENSG00000116016/ENSG00000134250/ENSG00000151617/ENSG00000064309/ENSG00000081189/ENSG00000107984/ENSG00000106571/ENSG00000134352/ENSG00000126778/ENSG00000002745/ENSG00000114315/ENSG00000115170/ENSG00000182197/ENSG00000117425/ENSG00000150457/ENSG00000214336/ENSG00000125845/ENSG00000116641/ENSG00000143032/ENSG00000116478/ENSG00000164532/ENSG00000184557/ENSG00000005073/ENSG00000157764/ENSG00000131759/ENSG00000143614/ENSG00000125798/ENSG00000129682"
"GO:0009066","GO:0009066","aspartate family amino acid metabolic process",35,-0.656002257417354,-2.01630488889473,4.97269738339183e-05,0.0124036212187356,0.0111981915456801,2529,"tags=57%, list=13%, signal=50%","ENSG00000114021/ENSG00000100714/ENSG00000182551/ENSG00000100116/ENSG00000099810/ENSG00000092621/ENSG00000185818/ENSG00000120053/ENSG00000179761/ENSG00000162174/ENSG00000145293/ENSG00000149089/ENSG00000119689/ENSG00000128272/ENSG00000070669/ENSG00000149313/ENSG00000132541/ENSG00000109576/ENSG00000130707/ENSG00000125166"
"GO:0170033","GO:0170033","L-amino acid metabolic process",126,-0.470683448900921,-1.78759108928425,5.10305835689816e-05,0.0124036212187356,0.0111981915456801,3227,"tags=42%, list=17%, signal=35%","ENSG00000136371/ENSG00000137944/ENSG00000183010/ENSG00000166840/ENSG00000269858/ENSG00000175567/ENSG00000089250/ENSG00000135821/ENSG00000065154/ENSG00000143811/ENSG00000114021/ENSG00000100714/ENSG00000182551/ENSG00000060982/ENSG00000156017/ENSG00000104044/ENSG00000100116/ENSG00000164300/ENSG00000099810/ENSG00000092621/ENSG00000185818/ENSG00000177181/ENSG00000131844/ENSG00000120053/ENSG00000179761/ENSG00000132570/ENSG00000135069/ENSG00000148672/ENSG00000160200/ENSG00000162174/ENSG00000145293/ENSG00000149089/ENSG00000133943/ENSG00000119689/ENSG00000146151/ENSG00000162882/ENSG00000159423/ENSG00000117305/ENSG00000182199/ENSG00000128272/ENSG00000070669/ENSG00000146733/ENSG00000149313/ENSG00000132541/ENSG00000176974/ENSG00000151552/ENSG00000007171/ENSG00000109576/ENSG00000274276/ENSG00000130707/ENSG00000166123/ENSG00000112294/ENSG00000125166"
"GO:0034329","GO:0034329","cell junction assembly",380,0.371760878514488,1.55118317543061,5.26420176693828e-05,0.0124075640434079,0.0112017511921037,2984,"tags=30%, list=16%, signal=26%","ENSG00000108861/ENSG00000104219/ENSG00000132024/ENSG00000064042/ENSG00000105426/ENSG00000158258/ENSG00000186111/ENSG00000183779/ENSG00000174013/ENSG00000170558/ENSG00000169760/ENSG00000114346/ENSG00000075711/ENSG00000104332/ENSG00000077782/ENSG00000174469/ENSG00000196083/ENSG00000163347/ENSG00000135333/ENSG00000076826/ENSG00000180370/ENSG00000164741/ENSG00000099250/ENSG00000135862/ENSG00000128512/ENSG00000144824/ENSG00000171603/ENSG00000173114/ENSG00000082397/ENSG00000152894/ENSG00000178568/ENSG00000124216/ENSG00000174607/ENSG00000104365/ENSG00000184349/ENSG00000150625/ENSG00000158856/ENSG00000150471/ENSG00000171791/ENSG00000146242/ENSG00000167657/ENSG00000160446/ENSG00000044524/ENSG00000044115/ENSG00000076716/ENSG00000091409/ENSG00000156642/ENSG00000206561/ENSG00000173517/ENSG00000115414/ENSG00000151914/ENSG00000176697/ENSG00000152661/ENSG00000136279/ENSG00000181027/ENSG00000163785/ENSG00000130396/ENSG00000019549/ENSG00000104863/ENSG00000164877/ENSG00000161638/ENSG00000146555/ENSG00000027075/ENSG00000134982/ENSG00000133216/ENSG00000137801/ENSG00000128536/ENSG00000112139/ENSG00000197959/ENSG00000081189/ENSG00000046653/ENSG00000124313/ENSG00000107984/ENSG00000126778/ENSG00000120899/ENSG00000187764/ENSG00000081138/ENSG00000164050/ENSG00000139174/ENSG00000100625/ENSG00000187957/ENSG00000184113/ENSG00000266028/ENSG00000101126/ENSG00000182963/ENSG00000154928/ENSG00000149930/ENSG00000109756/ENSG00000198753/ENSG00000166086/ENSG00000171862/ENSG00000139182/ENSG00000186716/ENSG00000165376/ENSG00000165474/ENSG00000146006/ENSG00000164171/ENSG00000157240/ENSG00000163629/ENSG00000185008/ENSG00000067900/ENSG00000165322/ENSG00000077522/ENSG00000065613/ENSG00000115310/ENSG00000061337/ENSG00000153707/ENSG00000127603/ENSG00000165527/ENSG00000129682/ENSG00000175928/ENSG00000179242/ENSG00000097007"
"GO:1901657","GO:1901657","glycosyl compound metabolic process",63,-0.584192004716281,-1.99574739450843,5.55919575780807e-05,0.0127174778247739,0.0114815464087733,3025,"tags=37%, list=16%, signal=31%","ENSG00000025708/ENSG00000138617/ENSG00000156110/ENSG00000168393/ENSG00000133315/ENSG00000196839/ENSG00000085662/ENSG00000112667/ENSG00000145439/ENSG00000099810/ENSG00000138496/ENSG00000112874/ENSG00000102543/ENSG00000166548/ENSG00000023697/ENSG00000198931/ENSG00000213995/ENSG00000103202/ENSG00000129187/ENSG00000099256/ENSG00000102393/ENSG00000198075/ENSG00000244509"
"GO:0030855","GO:0030855","epithelial cell differentiation",500,0.347612408896845,1.47770856957066,5.86369417974344e-05,0.0130308038085841,0.0117644222174642,2676,"tags=26%, list=14%, signal=23%","ENSG00000178573/ENSG00000012232/ENSG00000135046/ENSG00000136574/ENSG00000105426/ENSG00000105325/ENSG00000168615/ENSG00000104763/ENSG00000164733/ENSG00000183779/ENSG00000163430/ENSG00000170558/ENSG00000077782/ENSG00000143631/ENSG00000137693/ENSG00000163347/ENSG00000179348/ENSG00000106031/ENSG00000076826/ENSG00000158669/ENSG00000165556/ENSG00000099250/ENSG00000147883/ENSG00000124766/ENSG00000075426/ENSG00000158710/ENSG00000159167/ENSG00000092969/ENSG00000178568/ENSG00000104365/ENSG00000104872/ENSG00000131981/ENSG00000137474/ENSG00000175707/ENSG00000105976/ENSG00000021826/ENSG00000166292/ENSG00000134202/ENSG00000151748/ENSG00000000005/ENSG00000213694/ENSG00000149418/ENSG00000124253/ENSG00000113448/ENSG00000147862/ENSG00000095209/ENSG00000135111/ENSG00000018408/ENSG00000170989/ENSG00000171345/ENSG00000120075/ENSG00000120756/ENSG00000136842/ENSG00000151090/ENSG00000007372/ENSG00000110723/ENSG00000132170/ENSG00000170577/ENSG00000171956/ENSG00000173083/ENSG00000106392/ENSG00000144802/ENSG00000152661/ENSG00000136826/ENSG00000173706/ENSG00000130396/ENSG00000197915/ENSG00000100644/ENSG00000157423/ENSG00000184937/ENSG00000117595/ENSG00000077092/ENSG00000129514/ENSG00000182871/ENSG00000033867/ENSG00000003137/ENSG00000027075/ENSG00000116285/ENSG00000116016/ENSG00000134250/ENSG00000082641/ENSG00000111424/ENSG00000107223/ENSG00000151617/ENSG00000138814/ENSG00000265972/ENSG00000081189/ENSG00000117139/ENSG00000134852/ENSG00000174804/ENSG00000198369/ENSG00000134352/ENSG00000126778/ENSG00000142731/ENSG00000002745/ENSG00000114315/ENSG00000115170/ENSG00000182197/ENSG00000184113/ENSG00000120149/ENSG00000136603/ENSG00000125875/ENSG00000138795/ENSG00000117425/ENSG00000150457/ENSG00000204217/ENSG00000214336/ENSG00000121966/ENSG00000109756/ENSG00000242866/ENSG00000197746/ENSG00000125845/ENSG00000127252/ENSG00000072778/ENSG00000188766/ENSG00000122641/ENSG00000116990/ENSG00000186716/ENSG00000175832/ENSG00000116478/ENSG00000176788/ENSG00000148154/ENSG00000115616/ENSG00000106397/ENSG00000166225/ENSG00000180535/ENSG00000213626/ENSG00000048405/ENSG00000164171/ENSG00000157240"
"GO:0045766","GO:0045766","positive regulation of angiogenesis",119,0.488801771348085,1.78491670497395,6.50892949587043e-05,0.0136946556279178,0.0123637584677213,2352,"tags=31%, list=12%, signal=27%","ENSG00000148848/ENSG00000136574/ENSG00000165168/ENSG00000179348/ENSG00000074842/ENSG00000145423/ENSG00000150093/ENSG00000102755/ENSG00000163513/ENSG00000162434/ENSG00000077463/ENSG00000100292/ENSG00000099250/ENSG00000131845/ENSG00000143878/ENSG00000170365/ENSG00000150630/ENSG00000161671/ENSG00000105855/ENSG00000105287/ENSG00000161999/ENSG00000159216/ENSG00000117525/ENSG00000136826/ENSG00000100644/ENSG00000161638/ENSG00000137801/ENSG00000164619/ENSG00000165757/ENSG00000213853/ENSG00000120899/ENSG00000109458/ENSG00000240583/ENSG00000121966/ENSG00000126458/ENSG00000030582/ENSG00000197405"
"GO:0002009","GO:0002009","morphogenesis of an epithelium",411,0.359894775791081,1.51037247110211,6.51455718993259e-05,0.0136946556279178,0.0123637584677213,2378,"tags=26%, list=13%, signal=23%","ENSG00000139292/ENSG00000145147/ENSG00000144339/ENSG00000136574/ENSG00000104290/ENSG00000198626/ENSG00000075711/ENSG00000104332/ENSG00000077782/ENSG00000160007/ENSG00000113580/ENSG00000137693/ENSG00000135333/ENSG00000128918/ENSG00000106031/ENSG00000076826/ENSG00000198836/ENSG00000026508/ENSG00000145423/ENSG00000150093/ENSG00000163513/ENSG00000164741/ENSG00000077463/ENSG00000099250/ENSG00000114209/ENSG00000144824/ENSG00000143878/ENSG00000164379/ENSG00000092969/ENSG00000150630/ENSG00000153976/ENSG00000178568/ENSG00000124216/ENSG00000164161/ENSG00000175707/ENSG00000105976/ENSG00000171791/ENSG00000137273/ENSG00000125430/ENSG00000105287/ENSG00000123154/ENSG00000153936/ENSG00000129437/ENSG00000137203/ENSG00000149418/ENSG00000145536/ENSG00000128713/ENSG00000105429/ENSG00000135111/ENSG00000142867/ENSG00000196588/ENSG00000147257/ENSG00000064300/ENSG00000205213/ENSG00000116106/ENSG00000104313/ENSG00000103197/ENSG00000170577/ENSG00000108773/ENSG00000166145/ENSG00000010361/ENSG00000152661/ENSG00000136826/ENSG00000100644/ENSG00000019549/ENSG00000113070/ENSG00000184937/ENSG00000164930/ENSG00000170381/ENSG00000129514/ENSG00000251493/ENSG00000075223/ENSG00000185630/ENSG00000161638/ENSG00000134250/ENSG00000111424/ENSG00000151617/ENSG00000074219/ENSG00000147655/ENSG00000130635/ENSG00000081189/ENSG00000138759/ENSG00000117139/ENSG00000106571/ENSG00000126778/ENSG00000114861/ENSG00000173402/ENSG00000002745/ENSG00000114315/ENSG00000139174/ENSG00000100625/ENSG00000115170/ENSG00000182197/ENSG00000182742/ENSG00000120149/ENSG00000138795/ENSG00000163093/ENSG00000124782/ENSG00000121966/ENSG00000008710/ENSG00000172201/ENSG00000125845/ENSG00000171862/ENSG00000138639/ENSG00000164442"
"GO:0051497","GO:0051497","negative regulation of stress fiber assembly",25,0.727880587079489,2.00022856616175,7.19343574187488e-05,0.0147238271579744,0.0132929113113705,1074,"tags=32%, list=6%, signal=30%","ENSG00000144339/ENSG00000104880/ENSG00000180370/ENSG00000164741/ENSG00000144824/ENSG00000105976/ENSG00000132376/ENSG00000170989"
"GO:0170039","GO:0170039","proteinogenic amino acid metabolic process",123,-0.474197671942667,-1.79560137859694,7.6495583642411e-05,0.015255965373607,0.01377333437189,2733,"tags=39%, list=14%, signal=34%","ENSG00000175567/ENSG00000089250/ENSG00000135821/ENSG00000065154/ENSG00000143811/ENSG00000114021/ENSG00000100714/ENSG00000182551/ENSG00000060982/ENSG00000156017/ENSG00000104044/ENSG00000100116/ENSG00000164300/ENSG00000099810/ENSG00000092621/ENSG00000185818/ENSG00000177181/ENSG00000131844/ENSG00000120053/ENSG00000179761/ENSG00000132570/ENSG00000135069/ENSG00000148672/ENSG00000160200/ENSG00000162174/ENSG00000145293/ENSG00000149089/ENSG00000133943/ENSG00000119689/ENSG00000146151/ENSG00000162882/ENSG00000159423/ENSG00000117305/ENSG00000182199/ENSG00000128272/ENSG00000070669/ENSG00000146733/ENSG00000149313/ENSG00000132541/ENSG00000176974/ENSG00000151552/ENSG00000007171/ENSG00000109576/ENSG00000274276/ENSG00000130707/ENSG00000166123/ENSG00000112294/ENSG00000125166"
"GO:0006099","GO:0006099","tricarboxylic acid cycle",32,-0.676696267124133,-2.03551243638408,9.62269094004184e-05,0.0158039780745401,0.0142680891766598,3601,"tags=59%, list=19%, signal=48%","ENSG00000204370/ENSG00000168291/ENSG00000138400/ENSG00000150768/ENSG00000101365/ENSG00000154079/ENSG00000138413/ENSG00000163541/ENSG00000214756/ENSG00000197444/ENSG00000073578/ENSG00000067829/ENSG00000091483/ENSG00000119689/ENSG00000112992/ENSG00000172340/ENSG00000142156/ENSG00000182054/ENSG00000136143"
"GO:0061620","GO:0061620","glycolytic process through glucose-6-phosphate",17,-0.779550367398317,-1.97434019551493,9.753033525044e-05,0.0158039780745401,0.0142680891766598,2793,"tags=59%, list=15%, signal=50%","ENSG00000108479/ENSG00000067225/ENSG00000108515/ENSG00000074800/ENSG00000171314/ENSG00000141568/ENSG00000111674/ENSG00000067057/ENSG00000141959/ENSG00000156515"
"GO:0031100","GO:0031100","animal organ regeneration",51,-0.606543793350626,-1.9709257037671,8.96120084045026e-05,0.0158039780745401,0.0142680891766598,1037,"tags=24%, list=6%, signal=22%","ENSG00000132646/ENSG00000148400/ENSG00000060656/ENSG00000124762/ENSG00000176890/ENSG00000138363/ENSG00000110090/ENSG00000070770/ENSG00000183087/ENSG00000105329/ENSG00000103257/ENSG00000136167"
"GO:0090287","GO:0090287","regulation of cellular response to growth factor stimulus",260,0.397757562704481,1.60311244920004,8.31457623602256e-05,0.0158039780745401,0.0142680891766598,3239,"tags=35%, list=17%, signal=30%","ENSG00000145147/ENSG00000136574/ENSG00000183779/ENSG00000163430/ENSG00000104332/ENSG00000058668/ENSG00000104299/ENSG00000178951/ENSG00000106031/ENSG00000145423/ENSG00000150093/ENSG00000099250/ENSG00000168477/ENSG00000147883/ENSG00000150938/ENSG00000169855/ENSG00000164659/ENSG00000150630/ENSG00000164161/ENSG00000118046/ENSG00000113083/ENSG00000049323/ENSG00000180730/ENSG00000046651/ENSG00000144868/ENSG00000260001/ENSG00000105287/ENSG00000138829/ENSG00000105767/ENSG00000102678/ENSG00000163328/ENSG00000156642/ENSG00000126457/ENSG00000147257/ENSG00000064300/ENSG00000169554/ENSG00000180875/ENSG00000067141/ENSG00000151092/ENSG00000148204/ENSG00000132170/ENSG00000010361/ENSG00000124813/ENSG00000170801/ENSG00000100644/ENSG00000174106/ENSG00000092421/ENSG00000251493/ENSG00000187045/ENSG00000161638/ENSG00000168140/ENSG00000051382/ENSG00000137801/ENSG00000134250/ENSG00000188779/ENSG00000020181/ENSG00000164619/ENSG00000165757/ENSG00000107984/ENSG00000174804/ENSG00000198369/ENSG00000147044/ENSG00000114315/ENSG00000171310/ENSG00000120149/ENSG00000136603/ENSG00000150457/ENSG00000185359/ENSG00000112200/ENSG00000125845/ENSG00000188766/ENSG00000164442/ENSG00000116478/ENSG00000164532/ENSG00000133895/ENSG00000103126/ENSG00000198947/ENSG00000157240/ENSG00000100614/ENSG00000198742/ENSG00000068971/ENSG00000166501/ENSG00000005339/ENSG00000097007/ENSG00000152804/ENSG00000133059/ENSG00000136715/ENSG00000112290/ENSG00000242265/ENSG00000139146/ENSG00000141448/ENSG00000156535"
"GO:0006066","GO:0006066","alcohol metabolic process",254,-0.380479400411907,-1.58239990586851,9.10877291714131e-05,0.0158039780745401,0.0142680891766598,2884,"tags=28%, list=15%, signal=24%","ENSG00000162407/ENSG00000147383/ENSG00000204624/ENSG00000155158/ENSG00000108479/ENSG00000147155/ENSG00000025423/ENSG00000170835/ENSG00000085662/ENSG00000167315/ENSG00000182621/ENSG00000138413/ENSG00000165389/ENSG00000000419/ENSG00000145439/ENSG00000177076/ENSG00000132196/ENSG00000159082/ENSG00000042445/ENSG00000116171/ENSG00000172817/ENSG00000112972/ENSG00000113161/ENSG00000122824/ENSG00000157326/ENSG00000176387/ENSG00000150787/ENSG00000115159/ENSG00000163344/ENSG00000111012/ENSG00000160752/ENSG00000131473/ENSG00000120053/ENSG00000128335/ENSG00000132570/ENSG00000067829/ENSG00000197943/ENSG00000072210/ENSG00000052802/ENSG00000121691/ENSG00000128039/ENSG00000204084/ENSG00000143815/ENSG00000067064/ENSG00000138669/ENSG00000186480/ENSG00000154930/ENSG00000213398/ENSG00000162676/ENSG00000100605/ENSG00000149809/ENSG00000111275/ENSG00000115361/ENSG00000104549/ENSG00000198743/ENSG00000198814/ENSG00000151552/ENSG00000130203/ENSG00000130208/ENSG00000184254/ENSG00000100889/ENSG00000142192/ENSG00000140943/ENSG00000161513/ENSG00000149476/ENSG00000078549/ENSG00000182054/ENSG00000167508/ENSG00000160285/ENSG00000198075/ENSG00000105655"
"GO:0006163","GO:0006163","purine nucleotide metabolic process",362,-0.357700817894486,-1.53016254645899,9.29057751324402e-05,0.0158039780745401,0.0142680891766598,3186,"tags=29%, list=17%, signal=25%","ENSG00000138430/ENSG00000138400/ENSG00000162813/ENSG00000189283/ENSG00000204389/ENSG00000107798/ENSG00000186364/ENSG00000204388/ENSG00000138617/ENSG00000156110/ENSG00000186010/ENSG00000108479/ENSG00000175567/ENSG00000156136/ENSG00000171174/ENSG00000165629/ENSG00000196839/ENSG00000136521/ENSG00000138801/ENSG00000213465/ENSG00000100714/ENSG00000161542/ENSG00000164258/ENSG00000138413/ENSG00000067225/ENSG00000112667/ENSG00000178127/ENSG00000143774/ENSG00000135390/ENSG00000065135/ENSG00000147813/ENSG00000065989/ENSG00000122824/ENSG00000197444/ENSG00000126432/ENSG00000073578/ENSG00000068120/ENSG00000141127/ENSG00000140598/ENSG00000108515/ENSG00000160326/ENSG00000115159/ENSG00000167863/ENSG00000154803/ENSG00000120053/ENSG00000002330/ENSG00000074800/ENSG00000154027/ENSG00000100938/ENSG00000241837/ENSG00000106733/ENSG00000138496/ENSG00000171314/ENSG00000078237/ENSG00000111640/ENSG00000114779/ENSG00000112874/ENSG00000115129/ENSG00000123836/ENSG00000130313/ENSG00000179630/ENSG00000162882/ENSG00000173614/ENSG00000129993/ENSG00000132341/ENSG00000100226/ENSG00000136159/ENSG00000108262/ENSG00000023228/ENSG00000160191/ENSG00000075399/ENSG00000112992/ENSG00000181192/ENSG00000141568/ENSG00000168209/ENSG00000111674/ENSG00000197713/ENSG00000121281/ENSG00000023697/ENSG00000198931/ENSG00000177542/ENSG00000165609/ENSG00000067057/ENSG00000213995/ENSG00000103202/ENSG00000130414/ENSG00000103485/ENSG00000100889/ENSG00000082212/ENSG00000169738/ENSG00000138363/ENSG00000142156/ENSG00000142192/ENSG00000141959/ENSG00000160194/ENSG00000161513/ENSG00000156515/ENSG00000154723/ENSG00000004864/ENSG00000182054/ENSG00000159131/ENSG00000181019/ENSG00000105329/ENSG00000141510/ENSG00000198075/ENSG00000125166"
