"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0090049","GO:0090049","regulation of cell migration involved in sprouting angiogenesis",33,0.64225351965622,1.93795165891181,0.000403533768801927,0.0163473211132364,0.0138537744530574,1730,"tags=33%, list=9%, signal=30%","ENSG00000114209/ENSG00000135046/ENSG00000179348/ENSG00000145632/ENSG00000099250/ENSG00000136826/ENSG00000109670/ENSG00000097007/ENSG00000137801/ENSG00000165757/ENSG00000073756"
"GO:0008543","GO:0008543","fibroblast growth factor receptor signaling pathway",95,0.468724077328646,1.7420207111615,0.000401770612499285,0.0163473211132364,0.0138537744530574,2714,"tags=39%, list=14%, signal=34%","ENSG00000180730/ENSG00000102755/ENSG00000102678/ENSG00000145242/ENSG00000150093/ENSG00000164161/ENSG00000125848/ENSG00000127418/ENSG00000160867/ENSG00000062524/ENSG00000156642/ENSG00000105976/ENSG00000114251/ENSG00000118523/ENSG00000138675/ENSG00000182197/ENSG00000148053/ENSG00000064300/ENSG00000119396/ENSG00000135333/ENSG00000178568/ENSG00000142627/ENSG00000133216/ENSG00000164056/ENSG00000137801/ENSG00000196411/ENSG00000140443/ENSG00000183317/ENSG00000196562/ENSG00000070388/ENSG00000154928/ENSG00000187678/ENSG00000204580/ENSG00000068078/ENSG00000166225/ENSG00000182580/ENSG00000070614"
"GO:0002460","GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",187,0.395697988299092,1.61288918538512,0.00041937310847419,0.0169009535632759,0.014322958305238,2568,"tags=28%, list=14%, signal=24%","ENSG00000161217/ENSG00000120885/ENSG00000135046/ENSG00000163961/ENSG00000198836/ENSG00000113916/ENSG00000137265/ENSG00000116711/ENSG00000204520/ENSG00000196352/ENSG00000072274/ENSG00000159403/ENSG00000158473/ENSG00000115604/ENSG00000111981/ENSG00000118503/ENSG00000166888/ENSG00000131507/ENSG00000069667/ENSG00000131019/ENSG00000106546/ENSG00000141574/ENSG00000144802/ENSG00000101384/ENSG00000204267/ENSG00000168918/ENSG00000077150/ENSG00000100097/ENSG00000103811/ENSG00000081189/ENSG00000117335/ENSG00000142867/ENSG00000109861/ENSG00000133216/ENSG00000123143/ENSG00000117586/ENSG00000184557/ENSG00000162434/ENSG00000110057/ENSG00000010610/ENSG00000189403/ENSG00000214279/ENSG00000105397/ENSG00000167604/ENSG00000125726/ENSG00000204256/ENSG00000101665/ENSG00000138378/ENSG00000127191/ENSG00000117322/ENSG00000160712/ENSG00000177663"
"GO:1902895","GO:1902895","positive regulation of miRNA transcription",48,0.570031880793007,1.86248217049489,0.000429449008006585,0.0171485207780476,0.0145327627332333,2143,"tags=38%, list=11%, signal=33%","ENSG00000125845/ENSG00000179348/ENSG00000092969/ENSG00000184937/ENSG00000136826/ENSG00000170365/ENSG00000196588/ENSG00000100644/ENSG00000137834/ENSG00000007372/ENSG00000064300/ENSG00000187079/ENSG00000113580/ENSG00000074181/ENSG00000170345/ENSG00000177606/ENSG00000134250/ENSG00000132170"
"GO:0001657","GO:0001657","ureteric bud development",86,0.485731218684835,1.773194158989,0.000429925630203044,0.0171485207780476,0.0145327627332333,1592,"tags=26%, list=8%, signal=24%","ENSG00000145147/ENSG00000176788/ENSG00000125845/ENSG00000075711/ENSG00000147257/ENSG00000184937/ENSG00000170365/ENSG00000145536/ENSG00000104332/ENSG00000170577/ENSG00000153976/ENSG00000005073/ENSG00000162849/ENSG00000114315/ENSG00000137834/ENSG00000128713/ENSG00000153936/ENSG00000124145/ENSG00000131759/ENSG00000205213/ENSG00000164056/ENSG00000135414"
"GO:0021885","GO:0021885","forebrain cell migration",54,0.553373536673332,1.85766427662362,0.000439543442280267,0.017266509565939,0.014632754043376,4510,"tags=46%, list=24%, signal=35%","ENSG00000145147/ENSG00000174013/ENSG00000129682/ENSG00000100242/ENSG00000121966/ENSG00000164885/ENSG00000080815/ENSG00000198914/ENSG00000266028/ENSG00000171956/ENSG00000166780/ENSG00000106571/ENSG00000085433/ENSG00000274211/ENSG00000164828/ENSG00000171943/ENSG00000106852/ENSG00000162928/ENSG00000115310/ENSG00000176165/ENSG00000149295/ENSG00000139197/ENSG00000105953/ENSG00000173406/ENSG00000146648"
"GO:0035725","GO:0035725","sodium ion transmembrane transport",112,0.449175540598086,1.69844048070561,0.000439162793883004,0.017266509565939,0.014632754043376,3537,"tags=37%, list=19%, signal=30%","ENSG00000139209/ENSG00000075711/ENSG00000132164/ENSG00000129682/ENSG00000198689/ENSG00000115616/ENSG00000114279/ENSG00000088836/ENSG00000213199/ENSG00000129244/ENSG00000196632/ENSG00000130821/ENSG00000162572/ENSG00000186815/ENSG00000158158/ENSG00000198947/ENSG00000140675/ENSG00000072041/ENSG00000070159/ENSG00000181804/ENSG00000143153/ENSG00000010379/ENSG00000099822/ENSG00000197106/ENSG00000151150/ENSG00000089060/ENSG00000033867/ENSG00000090674/ENSG00000175206/ENSG00000100678/ENSG00000167723/ENSG00000105711/ENSG00000187446/ENSG00000090020/ENSG00000104888/ENSG00000183873/ENSG00000198569/ENSG00000075673/ENSG00000102452/ENSG00000185052/ENSG00000133065"
"GO:0030178","GO:0030178","negative regulation of Wnt signaling pathway",150,0.411165992279178,1.63563972799593,0.000436450506002708,0.017266509565939,0.014632754043376,1051,"tags=21%, list=6%, signal=20%","ENSG00000180730/ENSG00000125845/ENSG00000019549/ENSG00000147257/ENSG00000141753/ENSG00000156076/ENSG00000153071/ENSG00000145423/ENSG00000102678/ENSG00000151490/ENSG00000150457/ENSG00000104332/ENSG00000107984/ENSG00000170558/ENSG00000106829/ENSG00000146242/ENSG00000016082/ENSG00000213923/ENSG00000121210/ENSG00000155011/ENSG00000157240/ENSG00000100888/ENSG00000018408/ENSG00000196781/ENSG00000185345/ENSG00000180694/ENSG00000165566/ENSG00000123384/ENSG00000114251/ENSG00000162998/ENSG00000171843/ENSG00000175197"
"GO:0042177","GO:0042177","negative regulation of protein catabolic process",105,-0.512382012105893,-1.7867477366148,0.000451813277375989,0.0176593149318113,0.0149656426497141,1836,"tags=20%, list=10%, signal=18%","ENSG00000007171/ENSG00000135439/ENSG00000105373/ENSG00000198168/ENSG00000079482/ENSG00000141646/ENSG00000101557/ENSG00000104852/ENSG00000005810/ENSG00000162191/ENSG00000068903/ENSG00000181019/ENSG00000116750/ENSG00000102921/ENSG00000181790/ENSG00000034713/ENSG00000070770/ENSG00000172775/ENSG00000069329/ENSG00000155313/ENSG00000189091"
"GO:0007346","GO:0007346","regulation of mitotic cell cycle",448,-0.355737052316453,-1.45582536398093,0.00045801880205093,0.0178123512117607,0.0150953354654891,2156,"tags=17%, list=11%, signal=16%","ENSG00000165730/ENSG00000015475/ENSG00000162367/ENSG00000154473/ENSG00000112739/ENSG00000151164/ENSG00000108819/ENSG00000089685/ENSG00000197299/ENSG00000215021/ENSG00000040275/ENSG00000078900/ENSG00000097046/ENSG00000176390/ENSG00000105373/ENSG00000136044/ENSG00000180900/ENSG00000106462/ENSG00000100304/ENSG00000141198/ENSG00000105971/ENSG00000122952/ENSG00000105173/ENSG00000153187/ENSG00000152253/ENSG00000053900/ENSG00000080986/ENSG00000108953/ENSG00000143971/ENSG00000101773/ENSG00000158019/ENSG00000104320/ENSG00000154229/ENSG00000103769/ENSG00000109062/ENSG00000179051/ENSG00000104884/ENSG00000166295/ENSG00000180336/ENSG00000077782/ENSG00000176155/ENSG00000162733/ENSG00000073584/ENSG00000020426/ENSG00000070669/ENSG00000130024/ENSG00000124006/ENSG00000185324/ENSG00000108604/ENSG00000068903/ENSG00000163235/ENSG00000182621/ENSG00000213024/ENSG00000087206/ENSG00000169515/ENSG00000103264/ENSG00000139687/ENSG00000105329/ENSG00000141510/ENSG00000083799/ENSG00000103479/ENSG00000160310/ENSG00000113328/ENSG00000136122/ENSG00000159147/ENSG00000198176/ENSG00000136104/ENSG00000140943/ENSG00000126226/ENSG00000139842/ENSG00000159593/ENSG00000130177/ENSG00000174672/ENSG00000132612/ENSG00000142192/ENSG00000168411/ENSG00000154640/ENSG00000166164"
"GO:0048562","GO:0048562","embryonic organ morphogenesis",242,0.366932420021659,1.54897468013844,0.000476882297652097,0.018453684135015,0.0156388423561007,3325,"tags=32%, list=18%, signal=27%","ENSG00000075711/ENSG00000179348/ENSG00000177707/ENSG00000108511/ENSG00000120075/ENSG00000102678/ENSG00000137693/ENSG00000156925/ENSG00000170577/ENSG00000005073/ENSG00000171310/ENSG00000138829/ENSG00000100644/ENSG00000163513/ENSG00000114315/ENSG00000105997/ENSG00000007372/ENSG00000114251/ENSG00000122691/ENSG00000197576/ENSG00000162998/ENSG00000128713/ENSG00000179981/ENSG00000164532/ENSG00000132932/ENSG00000095397/ENSG00000117122/ENSG00000112320/ENSG00000120756/ENSG00000135111/ENSG00000120093/ENSG00000081189/ENSG00000182742/ENSG00000152661/ENSG00000091536/ENSG00000142627/ENSG00000002745/ENSG00000133216/ENSG00000080815/ENSG00000006377/ENSG00000119699/ENSG00000106004/ENSG00000104290/ENSG00000151617/ENSG00000204103/ENSG00000186716/ENSG00000134250/ENSG00000136574/ENSG00000085741/ENSG00000115170/ENSG00000105991/ENSG00000100030/ENSG00000163093/ENSG00000128710/ENSG00000242866/ENSG00000104313/ENSG00000077092/ENSG00000144749/ENSG00000148204/ENSG00000166225/ENSG00000137474/ENSG00000137273/ENSG00000070614/ENSG00000084093/ENSG00000106571/ENSG00000077943/ENSG00000188620/ENSG00000124813/ENSG00000128709/ENSG00000078399/ENSG00000128652/ENSG00000163349/ENSG00000133937/ENSG00000125378/ENSG00000166823/ENSG00000106991/ENSG00000106799/ENSG00000168505"
"GO:0140058","GO:0140058","neuron projection arborization",33,0.639225557597025,1.92881501128569,0.000484781061023128,0.0186664707556331,0.0158191714649652,2099,"tags=36%, list=11%, signal=32%","ENSG00000169760/ENSG00000112137/ENSG00000099250/ENSG00000146242/ENSG00000167552/ENSG00000114251/ENSG00000149930/ENSG00000176101/ENSG00000138311/ENSG00000130540/ENSG00000073803/ENSG00000197969"
"GO:0003205","GO:0003205","cardiac chamber development",138,0.442017366914114,1.74171520774811,0.00048858101563676,0.0186769013109223,0.0158280109903771,2567,"tags=33%, list=14%, signal=29%","ENSG00000145147/ENSG00000125845/ENSG00000197702/ENSG00000092969/ENSG00000184347/ENSG00000099250/ENSG00000129991/ENSG00000145423/ENSG00000127418/ENSG00000118257/ENSG00000016082/ENSG00000100644/ENSG00000163513/ENSG00000145808/ENSG00000124766/ENSG00000075223/ENSG00000114315/ENSG00000173706/ENSG00000157240/ENSG00000151748/ENSG00000137834/ENSG00000120149/ENSG00000114251/ENSG00000115234/ENSG00000101384/ENSG00000164532/ENSG00000204217/ENSG00000135111/ENSG00000081189/ENSG00000135766/ENSG00000131759/ENSG00000142871/ENSG00000105877/ENSG00000151617/ENSG00000166847/ENSG00000140443/ENSG00000134250/ENSG00000136574/ENSG00000085741/ENSG00000115170/ENSG00000100324/ENSG00000169946/ENSG00000121361/ENSG00000101665/ENSG00000077092/ENSG00000166225"
"GO:0050678","GO:0050678","regulation of epithelial cell proliferation",265,0.346433212166991,1.47631563322459,0.000489854444256639,0.0186769013109223,0.0158280109903771,1870,"tags=20%, list=10%, signal=18%","ENSG00000075711/ENSG00000019549/ENSG00000114209/ENSG00000147257/ENSG00000179348/ENSG00000163347/ENSG00000150630/ENSG00000092969/ENSG00000102755/ENSG00000147883/ENSG00000153071/ENSG00000099250/ENSG00000145423/ENSG00000102678/ENSG00000137693/ENSG00000152894/ENSG00000104332/ENSG00000119508/ENSG00000135862/ENSG00000030582/ENSG00000118257/ENSG00000143507/ENSG00000100644/ENSG00000086062/ENSG00000139515/ENSG00000114315/ENSG00000151748/ENSG00000118503/ENSG00000007372/ENSG00000183856/ENSG00000114251/ENSG00000122691/ENSG00000147862/ENSG00000012232/ENSG00000101384/ENSG00000138798/ENSG00000128016/ENSG00000109670/ENSG00000139618/ENSG00000198753/ENSG00000082175/ENSG00000064300/ENSG00000081189/ENSG00000115415/ENSG00000117525/ENSG00000006377/ENSG00000106004/ENSG00000137801/ENSG00000165757/ENSG00000155760/ENSG00000109321/ENSG00000111424/ENSG00000134250"
"GO:0038084","GO:0038084","vascular endothelial growth factor signaling pathway",67,0.524340636279298,1.81996404142748,0.000505303422297763,0.0190788835855922,0.0161686767012192,2670,"tags=42%, list=14%, signal=36%","ENSG00000150630/ENSG00000102755/ENSG00000099250/ENSG00000145242/ENSG00000150093/ENSG00000168477/ENSG00000197879/ENSG00000118257/ENSG00000160867/ENSG00000062524/ENSG00000105767/ENSG00000156140/ENSG00000105976/ENSG00000051382/ENSG00000148053/ENSG00000135333/ENSG00000178568/ENSG00000142627/ENSG00000133216/ENSG00000165757/ENSG00000196411/ENSG00000140443/ENSG00000183317/ENSG00000154928/ENSG00000092421/ENSG00000204580/ENSG00000068078/ENSG00000182580"
"GO:0060070","GO:0060070","canonical Wnt signaling pathway",277,0.354036938560573,1.51412058728639,0.000504740169180055,0.0190788835855922,0.0161686767012192,2410,"tags=25%, list=13%, signal=22%","ENSG00000125845/ENSG00000139292/ENSG00000019549/ENSG00000147257/ENSG00000177565/ENSG00000141753/ENSG00000179399/ENSG00000153071/ENSG00000124216/ENSG00000145423/ENSG00000102678/ENSG00000137693/ENSG00000136826/ENSG00000151490/ENSG00000150457/ENSG00000104332/ENSG00000107984/ENSG00000170558/ENSG00000106829/ENSG00000146242/ENSG00000147655/ENSG00000016082/ENSG00000108821/ENSG00000213923/ENSG00000124766/ENSG00000121210/ENSG00000155011/ENSG00000153234/ENSG00000157240/ENSG00000182220/ENSG00000100888/ENSG00000018408/ENSG00000196781/ENSG00000185345/ENSG00000188763/ENSG00000158813/ENSG00000180694/ENSG00000165566/ENSG00000132846/ENSG00000114251/ENSG00000095739/ENSG00000162998/ENSG00000138798/ENSG00000182197/ENSG00000171843/ENSG00000175197/ENSG00000122870/ENSG00000205213/ENSG00000002745/ENSG00000080815/ENSG00000104290/ENSG00000151617/ENSG00000108854/ENSG00000155760/ENSG00000116729/ENSG00000050165/ENSG00000175826/ENSG00000139636/ENSG00000162490/ENSG00000169554/ENSG00000085741/ENSG00000204531/ENSG00000167985/ENSG00000196562/ENSG00000177283/ENSG00000171862/ENSG00000126391/ENSG00000186174/ENSG00000101665"
"GO:0043542","GO:0043542","endothelial cell migration",169,0.400527795211825,1.6185356557151,0.000512152388497657,0.0192440641436462,0.0163086613616696,2276,"tags=25%, list=12%, signal=23%","ENSG00000163430/ENSG00000145147/ENSG00000019549/ENSG00000114209/ENSG00000135046/ENSG00000179348/ENSG00000159167/ENSG00000150630/ENSG00000145632/ENSG00000099250/ENSG00000136999/ENSG00000136826/ENSG00000205542/ENSG00000150093/ENSG00000030582/ENSG00000118257/ENSG00000138061/ENSG00000143878/ENSG00000100644/ENSG00000105976/ENSG00000117461/ENSG00000051382/ENSG00000114251/ENSG00000100600/ENSG00000138798/ENSG00000109670/ENSG00000116717/ENSG00000097007/ENSG00000081189/ENSG00000154188/ENSG00000142627/ENSG00000137801/ENSG00000111961/ENSG00000165757/ENSG00000073756/ENSG00000196411/ENSG00000197635/ENSG00000169554/ENSG00000116044/ENSG00000189403/ENSG00000132170/ENSG00000154305/ENSG00000034152"
"GO:0006929","GO:0006929","substrate-dependent cell migration",25,0.68358498672576,1.92697938602805,0.000517474224373372,0.019322024699743,0.016374730166027,152,"tags=16%, list=1%, signal=16%","ENSG00000145147/ENSG00000019549/ENSG00000150630/ENSG00000099250"
"GO:0009948","GO:0009948","anterior/posterior axis specification",40,0.593609862179118,1.86236355183967,0.000521826807918812,0.019322024699743,0.016374730166027,1115,"tags=22%, list=6%, signal=21%","ENSG00000176788/ENSG00000147257/ENSG00000184937/ENSG00000165556/ENSG00000156925/ENSG00000170577/ENSG00000114251/ENSG00000175197/ENSG00000135111"
"GO:0072163","GO:0072163","mesonephric epithelium development",87,0.484511172463439,1.77195865375769,0.00052664814044041,0.019322024699743,0.016374730166027,1592,"tags=25%, list=8%, signal=23%","ENSG00000145147/ENSG00000176788/ENSG00000125845/ENSG00000075711/ENSG00000147257/ENSG00000184937/ENSG00000170365/ENSG00000145536/ENSG00000104332/ENSG00000170577/ENSG00000153976/ENSG00000005073/ENSG00000162849/ENSG00000114315/ENSG00000137834/ENSG00000128713/ENSG00000153936/ENSG00000124145/ENSG00000131759/ENSG00000205213/ENSG00000164056/ENSG00000135414"
"GO:0072164","GO:0072164","mesonephric tubule development",87,0.484511172463439,1.77195865375769,0.00052664814044041,0.019322024699743,0.016374730166027,1592,"tags=25%, list=8%, signal=23%","ENSG00000145147/ENSG00000176788/ENSG00000125845/ENSG00000075711/ENSG00000147257/ENSG00000184937/ENSG00000170365/ENSG00000145536/ENSG00000104332/ENSG00000170577/ENSG00000153976/ENSG00000005073/ENSG00000162849/ENSG00000114315/ENSG00000137834/ENSG00000128713/ENSG00000153936/ENSG00000124145/ENSG00000131759/ENSG00000205213/ENSG00000164056/ENSG00000135414"
"GO:1901293","GO:1901293","nucleoside phosphate biosynthetic process",275,-0.412521254048791,-1.62235567007662,0.000521409236618533,0.019322024699743,0.016374730166027,2807,"tags=26%, list=15%, signal=23%","ENSG00000165704/ENSG00000167283/ENSG00000100714/ENSG00000154518/ENSG00000154027/ENSG00000004455/ENSG00000168291/ENSG00000165629/ENSG00000061918/ENSG00000162368/ENSG00000173614/ENSG00000111726/ENSG00000154930/ENSG00000112874/ENSG00000178127/ENSG00000074800/ENSG00000023228/ENSG00000157064/ENSG00000106733/ENSG00000196839/ENSG00000138801/ENSG00000164181/ENSG00000131473/ENSG00000131828/ENSG00000130717/ENSG00000106105/ENSG00000103485/ENSG00000091140/ENSG00000138363/ENSG00000143799/ENSG00000152234/ENSG00000176974/ENSG00000278540/ENSG00000152782/ENSG00000138496/ENSG00000145439/ENSG00000147813/ENSG00000156110/ENSG00000166548/ENSG00000186010/ENSG00000241837/ENSG00000172992/ENSG00000162882/ENSG00000169710/ENSG00000140284/ENSG00000151726/ENSG00000103202/ENSG00000103150/ENSG00000097021/ENSG00000112981/ENSG00000128050/ENSG00000130414/ENSG00000004864/ENSG00000197355/ENSG00000156515/ENSG00000157353/ENSG00000121281/ENSG00000160305/ENSG00000102967/ENSG00000105329/ENSG00000129187/ENSG00000176890/ENSG00000075399/ENSG00000047230/ENSG00000197977/ENSG00000160194/ENSG00000176715/ENSG00000198931/ENSG00000159131/ENSG00000213995/ENSG00000154723/ENSG00000065427"
"GO:0043270","GO:0043270","positive regulation of monoatomic ion transport",130,0.435710838533899,1.698208528999,0.000530415583770529,0.0193688845566534,0.0164144422316336,3307,"tags=37%, list=18%, signal=31%","ENSG00000018236/ENSG00000075711/ENSG00000129682/ENSG00000159167/ENSG00000205542/ENSG00000114279/ENSG00000129244/ENSG00000131981/ENSG00000196632/ENSG00000109501/ENSG00000145335/ENSG00000153721/ENSG00000107175/ENSG00000198947/ENSG00000070961/ENSG00000123700/ENSG00000097007/ENSG00000083454/ENSG00000213366/ENSG00000173805/ENSG00000143153/ENSG00000160211/ENSG00000152413/ENSG00000133216/ENSG00000151617/ENSG00000163794/ENSG00000151150/ENSG00000141750/ENSG00000138814/ENSG00000062716/ENSG00000160404/ENSG00000181104/ENSG00000022267/ENSG00000175206/ENSG00000109689/ENSG00000167723/ENSG00000105711/ENSG00000187446/ENSG00000187688/ENSG00000107758/ENSG00000144935/ENSG00000090020/ENSG00000169860/ENSG00000183873/ENSG00000030110/ENSG00000167535/ENSG00000135124/ENSG00000196924"
"GO:0170035","GO:0170035","L-amino acid catabolic process",52,-0.598076153776823,-1.85836678534096,0.00057393755968353,0.0208602165384042,0.0176782931566073,1836,"tags=52%, list=10%, signal=47%","ENSG00000129596/ENSG00000135821/ENSG00000008311/ENSG00000153904/ENSG00000285077/ENSG00000084110/ENSG00000119689/ENSG00000120053/ENSG00000137944/ENSG00000159423/ENSG00000128683/ENSG00000007171/ENSG00000089250/ENSG00000146151/ENSG00000058668/ENSG00000176974/ENSG00000065154/ENSG00000103876/ENSG00000132541/ENSG00000162882/ENSG00000148672/ENSG00000131844/ENSG00000151552/ENSG00000274276/ENSG00000109576/ENSG00000166123/ENSG00000125166"
"GO:0006270","GO:0006270","DNA replication initiation",37,-0.640528216548823,-1.86096823020887,0.000585493349475816,0.0211043541276152,0.0178851910986624,2428,"tags=35%, list=13%, signal=31%","ENSG00000112312/ENSG00000173145/ENSG00000166508/ENSG00000124535/ENSG00000105173/ENSG00000104320/ENSG00000100297/ENSG00000112118/ENSG00000185129/ENSG00000104738/ENSG00000181938/ENSG00000091651/ENSG00000167513"
"GO:0006023","GO:0006023","aminoglycan biosynthetic process",48,0.563296157469708,1.84047434072653,0.000588768890515067,0.0211043541276152,0.0178851910986624,3285,"tags=54%, list=17%, signal=45%","ENSG00000154080/ENSG00000198108/ENSG00000136542/ENSG00000103489/ENSG00000153976/ENSG00000111817/ENSG00000157593/ENSG00000171310/ENSG00000169105/ENSG00000151348/ENSG00000027847/ENSG00000138798/ENSG00000182197/ENSG00000147408/ENSG00000033100/ENSG00000176022/ENSG00000213614/ENSG00000176383/ENSG00000141367/ENSG00000111962/ENSG00000149541/ENSG00000170340/ENSG00000114770/ENSG00000015532/ENSG00000125430/ENSG00000131873"
"GO:0030111","GO:0030111","regulation of Wnt signaling pathway",293,0.348550561607354,1.50328968957423,0.000588794657455965,0.0211043541276152,0.0178851910986624,1981,"tags=22%, list=11%, signal=20%","ENSG00000180730/ENSG00000125845/ENSG00000139292/ENSG00000019549/ENSG00000147257/ENSG00000177565/ENSG00000141753/ENSG00000156076/ENSG00000179399/ENSG00000153071/ENSG00000145423/ENSG00000102678/ENSG00000137693/ENSG00000151490/ENSG00000163346/ENSG00000150457/ENSG00000104332/ENSG00000107984/ENSG00000170558/ENSG00000106829/ENSG00000146242/ENSG00000147655/ENSG00000016082/ENSG00000108821/ENSG00000213923/ENSG00000124766/ENSG00000121210/ENSG00000155011/ENSG00000157240/ENSG00000182220/ENSG00000118503/ENSG00000100888/ENSG00000018408/ENSG00000196781/ENSG00000185345/ENSG00000188763/ENSG00000158813/ENSG00000180694/ENSG00000165566/ENSG00000123384/ENSG00000132846/ENSG00000114251/ENSG00000095739/ENSG00000162998/ENSG00000138798/ENSG00000171843/ENSG00000175197/ENSG00000097007/ENSG00000122870/ENSG00000167693/ENSG00000205213/ENSG00000080815/ENSG00000103197/ENSG00000108854/ENSG00000155760/ENSG00000116729/ENSG00000006118/ENSG00000050165/ENSG00000175826/ENSG00000139636/ENSG00000162490/ENSG00000169554/ENSG00000085741"
"GO:0070663","GO:0070663","regulation of leukocyte proliferation",141,0.42055352396925,1.66481503641424,0.000594101989071002,0.0211128976349892,0.0178924314179402,2341,"tags=33%, list=12%, signal=29%","ENSG00000075711/ENSG00000135046/ENSG00000113916/ENSG00000196352/ENSG00000131981/ENSG00000072274/ENSG00000121653/ENSG00000146072/ENSG00000158473/ENSG00000163513/ENSG00000049249/ENSG00000114315/ENSG00000121210/ENSG00000118503/ENSG00000166888/ENSG00000084207/ENSG00000131507/ENSG00000124762/ENSG00000171867/ENSG00000106546/ENSG00000167775/ENSG00000160223/ENSG00000168918/ENSG00000124145/ENSG00000125657/ENSG00000049130/ENSG00000081189/ENSG00000117335/ENSG00000136235/ENSG00000197696/ENSG00000107738/ENSG00000133216/ENSG00000113811/ENSG00000123143/ENSG00000117586/ENSG00000138814/ENSG00000164889/ENSG00000189403/ENSG00000103855/ENSG00000105397/ENSG00000100485/ENSG00000100030/ENSG00000139514/ENSG00000171552/ENSG00000111913/ENSG00000125726"
"GO:0140014","GO:0140014","mitotic nuclear division",257,-0.399671916275313,-1.55478154039741,0.000597176328066035,0.0211128976349892,0.0178924314179402,3100,"tags=24%, list=16%, signal=20%","ENSG00000163539/ENSG00000104983/ENSG00000196510/ENSG00000107949/ENSG00000102760/ENSG00000099901/ENSG00000183955/ENSG00000158806/ENSG00000010244/ENSG00000126215/ENSG00000175334/ENSG00000101144/ENSG00000090273/ENSG00000079335/ENSG00000068796/ENSG00000154473/ENSG00000112739/ENSG00000108819/ENSG00000089685/ENSG00000116213/ENSG00000215021/ENSG00000040275/ENSG00000115561/ENSG00000175470/ENSG00000141198/ENSG00000105971/ENSG00000132341/ENSG00000122952/ENSG00000145241/ENSG00000072501/ENSG00000101639/ENSG00000153187/ENSG00000152253/ENSG00000080986/ENSG00000123219/ENSG00000060069/ENSG00000103769/ENSG00000108055/ENSG00000156256/ENSG00000255112/ENSG00000176915/ENSG00000276043/ENSG00000175203/ENSG00000124006/ENSG00000068903/ENSG00000163235/ENSG00000213024/ENSG00000105568/ENSG00000083535/ENSG00000169515/ENSG00000139687/ENSG00000198824/ENSG00000105329/ENSG00000204899/ENSG00000257103/ENSG00000136122/ENSG00000131165/ENSG00000167513/ENSG00000126226/ENSG00000130177/ENSG00000140854/ENSG00000132612"
"GO:0040013","GO:0040013","negative regulation of locomotion",249,0.362486688135937,1.53873643894198,0.000596005206615518,0.0211128976349892,0.0178924314179402,2763,"tags=30%, list=15%, signal=26%","ENSG00000145147/ENSG00000144339/ENSG00000064042/ENSG00000114209/ENSG00000159167/ENSG00000130513/ENSG00000099250/ENSG00000145423/ENSG00000136999/ENSG00000136826/ENSG00000151490/ENSG00000108861/ENSG00000152894/ENSG00000104332/ENSG00000129244/ENSG00000123612/ENSG00000146674/ENSG00000138061/ENSG00000143878/ENSG00000143507/ENSG00000113369/ENSG00000144824/ENSG00000146535/ENSG00000120129/ENSG00000173402/ENSG00000068001/ENSG00000164938/ENSG00000123384/ENSG00000114251/ENSG00000181085/ENSG00000143418/ENSG00000111859/ENSG00000101384/ENSG00000044115/ENSG00000198753/ENSG00000064300/ENSG00000196935/ENSG00000116717/ENSG00000184113/ENSG00000181467/ENSG00000178568/ENSG00000081189/ENSG00000152661/ENSG00000137872/ENSG00000130827/ENSG00000115461/ENSG00000174500/ENSG00000137801/ENSG00000090539/ENSG00000196591/ENSG00000102265/ENSG00000169375/ENSG00000197635/ENSG00000186716/ENSG00000169554/ENSG00000171522/ENSG00000116044/ENSG00000189403/ENSG00000171877/ENSG00000136715/ENSG00000132170/ENSG00000154305/ENSG00000266028/ENSG00000165215/ENSG00000111913/ENSG00000171862/ENSG00000166780/ENSG00000101665/ENSG00000112033/ENSG00000100292/ENSG00000140403/ENSG00000171791/ENSG00000173334/ENSG00000144724/ENSG00000166068"
"GO:0070169","GO:0070169","positive regulation of biomineral tissue development",40,0.589644699482532,1.84992343762707,0.00060487337904252,0.0212797679206785,0.0180338480625906,2107,"tags=32%, list=11%, signal=29%","ENSG00000125845/ENSG00000112773/ENSG00000169252/ENSG00000138829/ENSG00000121989/ENSG00000188763/ENSG00000070961/ENSG00000204217/ENSG00000081189/ENSG00000142871/ENSG00000111424/ENSG00000115170/ENSG00000164889"
"GO:0120193","GO:0120193","tight junction organization",60,0.530853428823081,1.82569381713716,0.000610103914413898,0.0212797679206785,0.0180338480625906,2274,"tags=33%, list=12%, signal=29%","ENSG00000114346/ENSG00000075711/ENSG00000180370/ENSG00000019549/ENSG00000163347/ENSG00000124216/ENSG00000165124/ENSG00000197879/ENSG00000027075/ENSG00000182197/ENSG00000164877/ENSG00000184113/ENSG00000178209/ENSG00000165376/ENSG00000142627/ENSG00000133216/ENSG00000119699/ENSG00000085741/ENSG00000099330/ENSG00000165215"
